,CLOSEPRICE,CLOSEPRICE_ADJUSTED,CLOSEPRICE_G_ADJUSTED,DATES_GMT,DATES_LOC,LST_PX_RAW,MIDPRICE,MIDPRICE_ADJUSTED,MIDPRICE_G_ADJUSTED,MID_PX_RAW,MONTH,VOLUME,VOLUME_ADJUSTED,VOLUME_G_ADJUSTED,VWAP,VWAP_ADJUSTED,VWAP_G_ADJUSTED,YEAR
2011-10-10,55120.0,55940.0,55941.85568271373,1318204800.0,1318204800.0,55120.0,55120.0,55940.0,55941.85568271373,55120.0,9.0,4448.0,4448.0,4382.653328315663,0.0,20210.0,0.0,1318809600.0
2011-10-11,55190.0,56010.0,56012.89940364605,1318291200.0,1318291200.0,55190.0,55190.0,56010.0,56012.89940364605,55190.0,9.0,4060.0,4060.0,4000.3535325902913,0.0,20210.0,0.0,1318809600.0
2011-10-12,54500.0,55320.0,55312.61129731309,1318377600.0,1318377600.0,54500.0,54500.0,55320.0,55312.61129731309,54500.0,9.0,3820.0,3820.0,3763.879432141603,0.0,20210.0,0.0,1318809600.0
2011-10-13,55030.0,55850.0,55850.51375580073,1318464000.0,1318464000.0,55030.0,55030.0,55850.0,55850.51375580073,55030.0,9.0,2940.0,2940.0,2896.8077304964168,0.0,20210.0,0.0,1318809600.0
2011-10-14,55470.0,56290.0,56297.07428737536,1318550400.0,1318550400.0,55470.0,55470.0,56290.0,56297.07428737536,55470.0,9.0,4270.0,4270.0,4207.26837048289,0.0,19980.0,0.0,1318809600.0
2011-10-17,56310.0,57130.0,57149.59893856331,1318809600.0,1318809600.0,56310.0,56310.0,57130.0,57149.59893856331,56310.0,10.0,9802.0,9802.0,9675.147862269494,0.0,19880.0,0.0,1318809600.0
2011-10-18,54780.0,55500.0,55498.22779391058,1318896000.0,1318896000.0,54780.0,54780.0,55500.0,55498.22779391058,54780.0,10.0,13836.0,13836.0,13656.942034519561,0.0,19360.0,0.0,1321315200.0
2011-10-19,54900.0,55620.0,55619.801129713254,1318982400.0,1318982400.0,54900.0,54900.0,55620.0,55619.801129713254,54900.0,10.0,11974.0,11974.0,11819.03902293562,0.0,19360.0,0.0,1321315200.0
2011-10-20,51930.0,52650.0,52610.86106859765,1319068800.0,1319068800.0,51930.0,51930.0,52650.0,52610.86106859765,51930.0,10.0,16140.0,16140.0,15931.124923181973,0.0,19360.0,0.0,1321315200.0
2011-10-21,52380.0,53100.0,53066.76107785757,1319155200.0,1319155200.0,52380.0,52380.0,53100.0,53066.76107785757,52380.0,10.0,11772.0,11772.0,11619.653196759498,0.0,19360.0,0.0,1321315200.0
2011-10-24,54530.0,55250.0,55244.95001098845,1319414400.0,1319414400.0,54530.0,54530.0,55250.0,55244.95001098845,54530.0,10.0,10144.0,10144.0,10012.721884805316,0.0,19360.0,0.0,1321315200.0
2011-10-25,56790.0,57510.0,57534.58116860504,1319500800.0,1319500800.0,56790.0,56790.0,57510.0,57534.58116860504,56790.0,10.0,16038.0,16038.0,15830.444951548481,0.0,19360.0,0.0,1321315200.0
2011-10-26,57160.0,57880.0,57909.432287329895,1319587200.0,1319587200.0,57160.0,57160.0,57880.0,57909.432287329895,57160.0,10.0,10520.0,10520.0,10383.855897885647,0.0,19360.0,0.0,1321315200.0
2011-10-27,57860.0,58580.0,58618.610079511986,1319673600.0,1319673600.0,57860.0,57860.0,58580.0,58618.610079511986,57860.0,10.0,7740.0,7740.0,7639.833141600277,0.0,19360.0,0.0,1321315200.0
2011-10-28,60280.0,61000.0,61070.33901819887,1319760000.0,1319760000.0,60280.0,60280.0,61000.0,61070.33901819887,60280.0,10.0,9962.0,9962.0,9833.077229537725,0.0,19360.0,0.0,1321315200.0
2011-10-31,58980.0,59700.0,59753.294547003425,1320019200.0,1320019200.0,58980.0,58980.0,59700.0,59753.294547003425,58980.0,10.0,6510.0,6510.0,6425.751130725818,0.0,19360.0,0.0,1321315200.0
2011-11-01,58930.0,59650.0,59702.63899041897,1320105600.0,1320105600.0,58930.0,58930.0,59650.0,59702.63899041897,58930.0,10.0,3158.0,3158.0,3117.1308864565476,0.0,19360.0,0.0,1321315200.0
2011-11-02,58310.0,59030.0,59074.51008877199,1320192000.0,1320192000.0,58310.0,58310.0,59030.0,59074.51008877199,58310.0,10.0,3000.0,3000.0,2961.1756362791766,0.0,19360.0,0.0,1321315200.0
2011-11-03,57980.0,58700.0,58740.18341531465,1320278400.0,1320278400.0,57980.0,57980.0,58700.0,58740.18341531465,57980.0,10.0,3490.0,3490.0,3444.83432353811,0.0,19360.0,0.0,1321315200.0
2011-11-04,59230.0,59950.0,60006.57232992563,1320364800.0,1320364800.0,59230.0,59230.0,59950.0,60006.57232992563,59230.0,10.0,5380.0,5380.0,5310.374974393994,0.0,19360.0,0.0,1321315200.0
2011-11-07,58620.0,59340.0,59388.57453959549,1320624000.0,1320624000.0,58620.0,58620.0,59340.0,59388.57453959549,58620.0,10.0,3060.0,3060.0,3020.39914900476,0.0,19360.0,0.0,1321315200.0
2011-11-08,58350.0,59070.0,59115.03453403951,1320710400.0,1320710400.0,58350.0,58350.0,59070.0,59115.03453403951,58350.0,10.0,2770.0,2770.0,2734.1521708311084,0.0,19360.0,0.0,1321315200.0
2011-11-09,58840.0,59560.0,59611.458988567014,1320796800.0,1320796800.0,58840.0,58840.0,59560.0,59611.458988567014,58840.0,10.0,3310.0,3310.0,3267.163785361356,0.0,19360.0,0.0,1321315200.0
2011-11-10,55790.0,56510.0,56521.4700369163,1320883200.0,1320883200.0,55790.0,55790.0,56510.0,56521.4700369163,55790.0,10.0,5590.0,5590.0,5517.657268933532,0.0,19360.0,0.0,1321315200.0
2011-11-11,56340.0,57060.0,57078.68115934509,1320969600.0,1320969600.0,56340.0,56340.0,57060.0,57078.68115934509,56340.0,10.0,4060.0,4060.0,4007.457694431154,0.0,19360.0,0.0,1321315200.0
2011-11-14,58730.0,59450.0,59500.016764081265,1321228800.0,1321228800.0,58730.0,58730.0,59450.0,59500.016764081265,58730.0,10.0,3370.0,3370.0,3326.3872980869446,0.0,19360.0,0.0,1321315200.0
2011-11-15,57750.0,58470.0,58507.16785502627,1321315200.0,1321315200.0,57750.0,57750.0,58470.0,58507.16785502627,57750.0,11.0,11244.0,11244.0,11200.342522539388,0.0,17980.0,0.0,1321315200.0
2011-11-16,57500.0,57690.0,57724.12751654099,1321401600.0,1321401600.0,57500.0,57500.0,57690.0,57724.12751654099,57500.0,11.0,12828.0,12828.0,12778.192269578027,0.0,17980.0,0.0,1323907200.0
2011-11-17,57080.0,57270.0,57302.49041120278,1321488000.0,1321488000.0,57080.0,57080.0,57270.0,57302.49041120278,57080.0,11.0,10460.0,10460.0,10419.386587136427,0.0,17980.0,0.0,1323907200.0
2011-11-18,56190.0,56380.0,56409.0213070337,1321574400.0,1321574400.0,56190.0,56190.0,56380.0,56409.0213070337,56190.0,11.0,13772.0,13772.0,13718.526967308115,0.0,16380.0,0.0,1323907200.0
2011-11-21,56040.0,56230.0,56258.436626555784,1321833600.0,1321833600.0,56040.0,56040.0,56230.0,56258.436626555784,56040.0,11.0,9614.0,9614.0,9576.671381331695,0.0,16380.0,0.0,1323907200.0
2011-11-22,55850.0,56040.0,56067.69603128376,1321920000.0,1321920000.0,55850.0,55850.0,56040.0,56067.69603128376,55850.0,11.0,8790.0,8790.0,8755.87075534696,0.0,16380.0,0.0,1323907200.0
2011-11-23,55800.0,55990.0,56017.50113779111,1322006400.0,1322006400.0,55800.0,55800.0,55990.0,56017.50113779111,55800.0,11.0,6742.0,6742.0,6715.822597559633,0.0,16380.0,0.0,1323907200.0
2011-11-24,54770.0,54960.0,54983.4863318426,1322092800.0,1322092800.0,54770.0,54770.0,54960.0,54983.4863318426,54770.0,11.0,10892.0,10892.0,10849.709245419686,0.0,16380.0,0.0,1323907200.0
2011-11-25,54910.0,55100.0,55124.03203362202,1322179200.0,1322179200.0,54910.0,54910.0,55100.0,55124.03203362202,54910.0,11.0,5074.0,5074.0,5054.299000299253,0.0,16380.0,0.0,1323907200.0
2011-11-28,56140.0,56330.0,56358.82641354107,1322438400.0,1322438400.0,56140.0,56140.0,56330.0,56358.82641354107,56140.0,11.0,12748.0,12748.0,12698.502888414441,0.0,16380.0,0.0,1323907200.0
2011-11-29,56160.0,56350.0,56378.90437093815,1322524800.0,1322524800.0,56160.0,56160.0,56350.0,56378.90437093815,56160.0,11.0,5568.0,5568.0,5546.3809289842875,0.0,16380.0,0.0,1323907200.0
2011-11-30,55760.0,55950.0,55977.345222996955,1322611200.0,1322611200.0,55760.0,55760.0,55950.0,55977.345222996955,55760.0,11.0,5606.0,5606.0,5584.233385036985,0.0,16380.0,0.0,1323907200.0
2011-12-01,58340.0,58530.0,58567.40172721747,1322697600.0,1322697600.0,58340.0,58340.0,58530.0,58567.40172721747,58340.0,11.0,11182.0,11182.0,11138.583252137621,0.0,16380.0,0.0,1323907200.0
2011-12-02,58170.0,58360.0,58396.73908934247,1322784000.0,1322784000.0,58170.0,58170.0,58360.0,58396.73908934247,58170.0,11.0,5060.0,5060.0,5040.353358595629,0.0,16380.0,0.0,1323907200.0
2011-12-05,58370.0,58560.0,58597.51866331302,1323043200.0,1323043200.0,58370.0,58370.0,58560.0,58597.51866331302,58370.0,11.0,3020.0,3020.0,3008.2741389246667,0.0,16380.0,0.0,1323907200.0
2011-12-06,57940.0,58130.0,58165.84257927628,1323129600.0,1323129600.0,57940.0,57940.0,58130.0,58165.84257927628,57940.0,11.0,3930.0,3930.0,3914.7408496602434,0.0,16380.0,0.0,1323907200.0
2011-12-07,58400.0,58590.0,58627.635599408604,1323216000.0,1323216000.0,58400.0,58400.0,58590.0,58627.635599408604,58400.0,11.0,5780.0,5780.0,5757.557789067737,0.0,16380.0,0.0,1323907200.0
2011-12-08,58160.0,58350.0,58386.70011064389,1323302400.0,1323302400.0,58160.0,58160.0,58350.0,58386.70011064389,58160.0,11.0,3030.0,3030.0,3018.235311570112,0.0,16380.0,0.0,1323907200.0
2011-12-09,57790.0,57980.0,58015.257898798365,1323388800.0,1323388800.0,57790.0,57790.0,57980.0,58015.257898798365,57790.0,11.0,2950.0,2950.0,2938.545930406544,0.0,16380.0,0.0,1323907200.0
2011-12-12,57480.0,57670.0,57704.04955914396,1323648000.0,1323648000.0,57480.0,57480.0,57670.0,57704.04955914396,57480.0,11.0,4260.0,4260.0,4243.459546959954,0.0,16380.0,0.0,1323907200.0
2011-12-13,56700.0,56890.0,56921.00922065868,1323734400.0,1323734400.0,56700.0,56700.0,56890.0,56921.00922065868,56700.0,11.0,2740.0,2740.0,2729.3613048521797,0.0,16380.0,0.0,1323907200.0
2011-12-14,56370.0,56560.0,56589.72292360724,1323820800.0,1323820800.0,56370.0,56370.0,56560.0,56589.72292360724,56370.0,11.0,3000.0,3000.0,2988.3517936337744,0.0,16380.0,0.0,1323907200.0
2011-12-15,54090.0,54280.0,54300.83578034265,1323907200.0,1323907200.0,54090.0,54090.0,54280.0,54300.83578034265,54090.0,0.0,16928.0,16928.0,17099.199057560807,0.0,14680.0,0.0,1323907200.0
2011-12-16,54450.0,53880.0,53904.84062424168,1323993600.0,1323993600.0,54450.0,54450.0,53880.0,53904.84062424168,54450.0,0.0,12232.0,12232.0,12355.70669140382,0.0,13010.0,0.0,1323907200.0
2011-12-19,54270.0,53700.0,53726.6428039963,1324252800.0,1324252800.0,54270.0,54270.0,53700.0,53726.6428039963,54270.0,0.0,9830.0,9830.0,9929.414386567989,0.0,13010.0,0.0,1323907200.0
2011-12-20,54340.0,53770.0,53795.941956313945,1324339200.0,1324339200.0,54340.0,54340.0,53770.0,53795.941956313945,54340.0,0.0,4380.0,4380.0,4424.296542539955,0.0,13010.0,0.0,1323907200.0
2011-12-21,55130.0,54560.0,54578.03238961331,1324425600.0,1324425600.0,55130.0,55130.0,54560.0,54578.03238961331,55130.0,0.0,5896.0,5896.0,5955.628405209034,0.0,13010.0,0.0,1323907200.0
2011-12-22,55110.0,54540.0,54558.23263180827,1324512000.0,1324512000.0,55110.0,55110.0,54540.0,54558.23263180827,55110.0,0.0,5400.0,5400.0,5454.612175734191,0.0,13010.0,0.0,1323907200.0
2011-12-23,55940.0,55370.0,55379.922580717735,1324598400.0,1324598400.0,55940.0,55940.0,55370.0,55379.922580717735,55940.0,0.0,7502.0,7502.0,7577.8704708070145,0.0,13010.0,0.0,1323907200.0
2011-12-26,55750.0,55180.0,55191.82488156986,1324857600.0,1324857600.0,55750.0,55750.0,55180.0,55191.82488156986,55750.0,0.0,4394.0,4394.0,4438.43812966223,0.0,13010.0,0.0,1323907200.0
2011-12-27,55550.0,54980.0,54993.82730351931,1324944000.0,1324944000.0,55550.0,55550.0,54980.0,54993.82730351931,55550.0,0.0,4808.0,4808.0,4856.625063135186,0.0,13010.0,0.0,1323907200.0
2011-12-28,55710.0,55140.0,55152.22536595974,1325030400.0,1325030400.0,55710.0,55710.0,55140.0,55152.22536595974,55710.0,0.0,6202.0,6202.0,6264.723095167307,0.0,13010.0,0.0,1323907200.0
2011-12-29,54860.0,54290.0,54310.73565924518,1325116800.0,1325116800.0,54860.0,54860.0,54290.0,54310.73565924518,54860.0,0.0,7334.0,7334.0,7408.171425339737,0.0,13010.0,0.0,1323907200.0
2011-12-30,55460.0,54890.0,54904.72839339659,1325203200.0,1325203200.0,55460.0,55460.0,54890.0,54904.72839339659,55460.0,0.0,7790.0,7790.0,7868.783120179515,0.0,13010.0,0.0,1323907200.0
2012-01-04,56580.0,56010.0,56013.51483047921,1325635200.0,1325635200.0,56580.0,56580.0,56010.0,56013.51483047921,56580.0,0.0,5568.0,5568.0,5624.311221201476,0.0,13010.0,0.0,1323907200.0
2012-01-05,56110.0,55540.0,55548.22052206064,1325721600.0,1325721600.0,56110.0,56110.0,55540.0,55548.22052206064,56110.0,0.0,5600.0,5600.0,5656.634848909535,0.0,13010.0,0.0,1323907200.0
2012-01-06,55940.0,55370.0,55379.922580717735,1325808000.0,1325808000.0,55940.0,55940.0,55370.0,55379.922580717735,55940.0,0.0,5860.0,5860.0,5919.264324037475,0.0,13010.0,0.0,1323907200.0
2012-01-09,55440.0,54870.0,54884.928635591554,1326067200.0,1326067200.0,55440.0,55440.0,54870.0,54884.928635591554,55440.0,0.0,5500.0,5500.0,5555.6235123218585,0.0,13010.0,0.0,1323907200.0
2012-01-10,55480.0,54910.0,54924.5281512016,1326153600.0,1326153600.0,55480.0,55480.0,54910.0,54924.5281512016,55480.0,0.0,3900.0,3900.0,3939.4421269191407,0.0,13010.0,0.0,1323907200.0
2012-01-11,55990.0,55420.0,55429.4219752304,1326240000.0,1326240000.0,55990.0,55990.0,55420.0,55429.4219752304,55990.0,0.0,4550.0,4550.0,4596.015814738996,0.0,13010.0,0.0,1323907200.0
2012-01-12,56450.0,55880.0,55884.816404746474,1326326400.0,1326326400.0,56450.0,56450.0,55880.0,55884.816404746474,56450.0,0.0,4770.0,4770.0,4818.24075523187,0.0,11250.0,0.0,1323907200.0
2012-01-13,57530.0,56960.0,56954.00332621903,1326412800.0,1326412800.0,57530.0,57530.0,56960.0,56954.00332621903,57530.0,1.0,17602.0,17602.0,17640.940080106233,0.0,11700.0,0.0,1326672000.0
2012-01-16,57460.0,57340.0,57333.16452565778,1326672000.0,1326672000.0,57460.0,57460.0,57340.0,57333.16452565778,57460.0,1.0,17796.0,17796.0,17835.369257219092,0.0,11700.0,0.0,1326672000.0
2012-01-17,58920.0,58800.0,58789.94176560656,1326758400.0,1326758400.0,58920.0,58920.0,58800.0,58789.94176560656,58920.0,1.0,19476.0,19476.0,19519.085842526347,0.0,11700.0,0.0,1329264000.0
2012-01-18,59090.0,58970.0,58959.56651272392,1326844800.0,1326844800.0,59090.0,59090.0,58970.0,58959.56651272392,59090.0,1.0,9602.0,9602.0,9623.242054833536,0.0,10330.0,0.0,1329264000.0
2012-01-19,59760.0,59640.0,59628.08757489224,1326931200.0,1326931200.0,59760.0,59760.0,59640.0,59628.08757489224,59760.0,1.0,9714.0,9714.0,9735.489827187355,0.0,10330.0,0.0,1329264000.0
2012-01-20,60290.0,60170.0,60156.91766884626,1327017600.0,1327017600.0,60290.0,60290.0,60170.0,60156.91766884626,60290.0,1.0,8216.0,8216.0,8234.175871955038,0.0,10330.0,0.0,1329264000.0
2012-01-30,60300.0,60180.0,60166.8955951473,1327881600.0,1327881600.0,60300.0,60300.0,60180.0,60166.8955951473,60300.0,1.0,9052.0,9052.0,9072.025315596042,0.0,10330.0,0.0,1329264000.0
2012-01-31,59750.0,59630.0,59618.10964859121,1327968000.0,1327968000.0,59750.0,59750.0,59630.0,59618.10964859121,59750.0,1.0,16858.0,16858.0,16895.294163755854,0.0,10330.0,0.0,1329264000.0
2012-02-01,59160.0,59040.0,59029.411996831055,1328054400.0,1328054400.0,59160.0,59160.0,59040.0,59029.411996831055,59160.0,1.0,5160.0,5160.0,5171.415226300881,0.0,10330.0,0.0,1329264000.0
2012-02-02,59170.0,59050.0,59039.389923132105,1328140800.0,1328140800.0,59170.0,59170.0,59050.0,59039.389923132105,59170.0,1.0,4930.0,4930.0,4940.906408074292,0.0,10330.0,0.0,1329264000.0
2012-02-03,59130.0,59010.0,58999.478217928016,1328227200.0,1328227200.0,59130.0,59130.0,59010.0,58999.478217928016,59130.0,1.0,3420.0,3420.0,3427.565905804072,0.0,10330.0,0.0,1329264000.0
2012-02-06,59920.0,59800.0,59787.734395708554,1328486400.0,1328486400.0,59920.0,59920.0,59800.0,59787.734395708554,59920.0,1.0,6920.0,6920.0,6935.30879186087,0.0,10330.0,0.0,1329264000.0
2012-02-07,59520.0,59400.0,59388.61734366775,1328572800.0,1328572800.0,59520.0,59520.0,59400.0,59388.61734366775,59520.0,1.0,6040.0,6040.0,6053.362009080873,0.0,10330.0,0.0,1329264000.0
2012-02-08,60100.0,59980.0,59967.3370691269,1328659200.0,1328659200.0,60100.0,60100.0,59980.0,59967.3370691269,60100.0,1.0,4680.0,4680.0,4690.353344784521,0.0,10330.0,0.0,1329264000.0
2012-02-09,60530.0,60410.0,60396.387900070724,1328745600.0,1328745600.0,60530.0,60530.0,60410.0,60396.387900070724,60530.0,1.0,4840.0,4840.0,4850.707305289976,0.0,10330.0,0.0,1329264000.0
2012-02-10,60710.0,60590.0,60575.990573489114,1328832000.0,1328832000.0,60710.0,60710.0,60590.0,60575.990573489114,60710.0,1.0,3630.0,3630.0,3638.030478967481,0.0,10330.0,0.0,1329264000.0
2012-02-13,59780.0,59660.0,59648.04342749431,1329091200.0,1329091200.0,59780.0,59780.0,59660.0,59648.04342749431,59780.0,1.0,5810.0,5810.0,5822.853190854283,0.0,10330.0,0.0,1329264000.0
2012-02-14,59310.0,59190.0,59179.08089134634,1329177600.0,1329177600.0,59310.0,59310.0,59190.0,59179.08089134634,59310.0,1.0,5930.0,5930.0,5943.118661233372,0.0,10330.0,0.0,1329264000.0
2012-02-15,60040.0,59920.0,59907.46951132079,1329264000.0,1329264000.0,60040.0,60040.0,59920.0,59907.46951132079,60040.0,2.0,11638.0,11638.0,11568.55573525827,0.0,10820.0,0.0,1329264000.0
2012-02-16,58950.0,59320.0,59303.86780339815,1329350400.0,1329350400.0,58950.0,58950.0,59320.0,59303.86780339815,58950.0,2.0,21832.0,21832.0,21701.727858064838,0.0,10310.0,0.0,1331769600.0
2012-02-17,59590.0,59960.0,59947.7096251823,1329436800.0,1329436800.0,59590.0,59590.0,59960.0,59947.7096251823,59590.0,2.0,9090.0,9090.0,9035.759721042938,0.0,9620.0,0.0,1331769600.0
2012-02-20,59330.0,59700.0,59686.1488850825,1329696000.0,1329696000.0,59330.0,59330.0,59700.0,59686.1488850825,59330.0,2.0,11358.0,11358.0,11290.22650292692,0.0,9620.0,0.0,1331769600.0
2012-02-21,59400.0,59770.0,59756.56908434014,1329782400.0,1329782400.0,59400.0,59400.0,59770.0,59756.56908434014,59400.0,2.0,9390.0,9390.0,9333.969612826535,0.0,9620.0,0.0,1331769600.0
2012-02-22,59940.0,60310.0,60299.81062147046,1329868800.0,1329868800.0,59940.0,59940.0,60310.0,60299.81062147046,59940.0,2.0,7540.0,7540.0,7495.008613494358,0.0,9620.0,0.0,1331769600.0
2012-02-23,59690.0,60060.0,60048.309909836025,1329955200.0,1329955200.0,59690.0,59690.0,60060.0,60048.309909836025,59690.0,2.0,8340.0,8340.0,8290.234991583939,0.0,9620.0,0.0,1331769600.0
2012-02-24,59560.0,59930.0,59917.52953978615,1330041600.0,1330041600.0,59560.0,59560.0,59930.0,59917.52953978615,59560.0,2.0,9200.0,9200.0,9145.103348030238,0.0,9620.0,0.0,1331769600.0
2012-02-27,59870.0,60240.0,60229.39042221285,1330300800.0,1330300800.0,59870.0,59870.0,60240.0,60229.39042221285,59870.0,2.0,11328.0,11328.0,11260.405513748556,0.0,9620.0,0.0,1331769600.0
2012-02-28,60160.0,60530.0,60521.131247708756,1330387200.0,1330387200.0,60160.0,60160.0,60530.0,60521.131247708756,60160.0,2.0,9816.0,9816.0,9757.427659159239,0.0,9620.0,0.0,1331769600.0
2012-02-29,60320.0,60690.0,60682.091703154816,1330473600.0,1330473600.0,60320.0,60320.0,60690.0,60682.091703154816,60320.0,2.0,7574.0,7574.0,7528.805734563168,0.0,9620.0,0.0,1331769600.0
2012-03-01,59880.0,60250.0,60239.45045067822,1330560000.0,1330560000.0,59880.0,59880.0,60250.0,60239.45045067822,59880.0,2.0,5368.0,5368.0,5335.968996981129,0.0,9620.0,0.0,1331769600.0
2012-03-02,60540.0,60910.0,60903.412329393126,1330646400.0,1330646400.0,60540.0,60540.0,60910.0,60903.412329393126,60540.0,2.0,6880.0,6880.0,6838.946851570454,0.0,9620.0,0.0,1331769600.0
2012-03-05,60500.0,60870.0,60863.17221553159,1330905600.0,1330905600.0,60500.0,60500.0,60870.0,60863.17221553159,60500.0,2.0,6760.0,6760.0,6719.662894857014,0.0,9620.0,0.0,1331769600.0
2012-03-06,59810.0,60180.0,60169.03025142063,1330992000.0,1330992000.0,59810.0,59810.0,60180.0,60169.03025142063,59810.0,2.0,6870.0,6870.0,6829.0065218443315,0.0,9620.0,0.0,1331769600.0
2012-03-07,58760.0,59130.0,59112.72726255597,1331078400.0,1331078400.0,58760.0,58760.0,59130.0,59112.72726255597,58760.0,2.0,9930.0,9930.0,9870.747418037,0.0,9620.0,0.0,1331769600.0
2012-03-08,58970.0,59340.0,59323.987860328874,1331164800.0,1331164800.0,58970.0,58970.0,59340.0,59323.987860328874,58970.0,2.0,5160.0,5160.0,5129.2101386778395,0.0,9620.0,0.0,1331769600.0
2012-03-09,59420.0,59790.0,59776.6891412709,1331251200.0,1331251200.0,59420.0,59420.0,59790.0,59776.6891412709,59420.0,2.0,6450.0,6450.0,6411.512673347295,0.0,9620.0,0.0,1331769600.0
2012-03-12,59720.0,60090.0,60078.48999523221,1331510400.0,1331510400.0,59720.0,59720.0,60090.0,60078.48999523221,59720.0,2.0,6210.0,6210.0,6172.944759920422,0.0,9620.0,0.0,1331769600.0
2012-03-13,59970.0,60340.0,60329.99070686664,1331596800.0,1331596800.0,59970.0,59970.0,60340.0,60329.99070686664,59970.0,2.0,5730.0,5730.0,5695.808933066668,0.0,9900.0,0.0,1331769600.0
2012-03-14,60020.0,60390.0,60380.29084919349,1331683200.0,1331683200.0,60020.0,60020.0,60390.0,60380.29084919349,60020.0,2.0,5090.0,5090.0,5059.6278305949945,0.0,9900.0,0.0,1331769600.0
2012-03-15,59830.0,60200.0,60189.150308351316,1331769600.0,1331769600.0,59830.0,59830.0,60200.0,60189.150308351316,59830.0,3.0,13804.0,13804.0,13629.893690095376,0.0,10300.0,0.0,1331769600.0
2012-03-16,60340.0,61110.0,61110.77451801984,1331856000.0,1331856000.0,60340.0,60340.0,61110.0,61110.77451801984,60340.0,3.0,9228.0,9228.0,9111.609603897428,0.0,9710.0,0.0,1334534400.0
2012-03-19,59880.0,60650.0,60644.89854390169,1332115200.0,1332115200.0,59880.0,59880.0,60650.0,60644.89854390169,59880.0,3.0,8206.0,8206.0,8102.499827653042,0.0,9710.0,0.0,1334534400.0
2012-03-20,59970.0,60740.0,60736.04819101182,1332201600.0,1332201600.0,59970.0,59970.0,60740.0,60736.04819101182,59970.0,3.0,8686.0,8686.0,8576.445710820662,0.0,9710.0,0.0,1334534400.0
2012-03-21,59810.0,60580.0,60574.004373927215,1332288000.0,1332288000.0,59810.0,59810.0,60580.0,60574.004373927215,59810.0,3.0,8090.0,8090.0,7987.962905887537,0.0,9710.0,0.0,1334534400.0
2012-03-22,59480.0,60250.0,60239.78900119026,1332374400.0,1332374400.0,59480.0,59480.0,60250.0,60239.78900119026,59480.0,3.0,11268.0,11268.0,11125.879607359808,0.0,9710.0,0.0,1334534400.0
2012-03-23,59340.0,60110.0,60098.000661241276,1332460800.0,1332460800.0,59340.0,59340.0,60110.0,60098.000661241276,59340.0,3.0,7080.0,7080.0,6990.701776722344,0.0,9710.0,0.0,1334534400.0
2012-03-26,59730.0,60500.0,60492.98246538493,1332720000.0,1332720000.0,59730.0,59730.0,60500.0,60492.98246538493,59730.0,3.0,6950.0,6950.0,6862.341433364453,0.0,9710.0,0.0,1334534400.0
2012-03-27,60150.0,60920.0,60918.34748523191,1332806400.0,1332806400.0,60150.0,60150.0,60920.0,60918.34748523191,60150.0,3.0,11674.0,11674.0,11526.758833539066,0.0,9710.0,0.0,1334534400.0
2012-03-28,59790.0,60560.0,60553.748896791614,1332892800.0,1332892800.0,59790.0,59790.0,60560.0,60553.748896791614,59790.0,3.0,6470.0,6470.0,6388.395550196834,0.0,9710.0,0.0,1334534400.0
